order_id,customer_id,item_id,style_name,size,color,purchase_date,relationship_tier,base_window_days,adjusted_window_days,window_closes_date,days_remaining,status,adjustment_reason
ORD-001808,CUST-00129,SKU-016,Denim Skirt,M,Indigo,2025-07-26,VIP,30,60,2025-09-24,-285,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001809,CUST-00129,SKU-001,Skinny,26,Stone Wash,2025-07-26,VIP,30,60,2025-09-24,-285,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001810,CUST-00129,SKU-001,Skinny,27,Indigo,2025-01-13,VIP,30,60,2025-03-14,-479,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001811,CUST-00129,SKU-004,Wide Leg,33,Raw Denim,2026-01-12,VIP,30,60,2026-03-13,-115,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001812,CUST-00129,SKU-013,Trucker Jacket,M,Indigo,2025-11-27,VIP,30,60,2026-01-26,-161,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001813,CUST-00129,SKU-015,Denim Overalls,XL,Stone Wash,2025-06-10,VIP,30,60,2025-08-09,-331,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001814,CUST-00129,SKU-016,Denim Skirt,XS,Indigo,2026-04-24,VIP,30,60,2026-06-23,-13,discretionary,"VIP customer — standard 30-day window extended by 30 days to 60 days. Past the window, but VIP status allows manager discretion for up to 14 more days."
ORD-001815,CUST-00129,SKU-001,Skinny,25,Vintage Blue,2024-12-31,VIP,30,60,2025-03-01,-492,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001816,CUST-00129,SKU-002,Straight,27,White,2025-03-31,VIP,30,60,2025-05-30,-402,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001817,CUST-00410,SKU-014,Denim Shirt,XL,Raw Denim,2025-10-17,regular,30,30,2025-11-16,-232,closed,Standard 30-day return window.
ORD-001818,CUST-00410,SKU-005,Slim Straight,25,White,2025-06-04,regular,30,30,2025-07-04,-367,closed,Standard 30-day return window.
ORD-001819,CUST-00410,SKU-006,High-Rise Skinny,26,Black,2025-11-28,regular,30,30,2025-12-28,-190,closed,Standard 30-day return window.
ORD-001820,CUST-00410,SKU-010,Flare,31,Stone Wash,2025-02-09,regular,30,30,2025-03-11,-482,closed,Standard 30-day return window.
ORD-001821,CUST-00410,SKU-011,Denim Jacket,S,Indigo,2025-08-26,regular,30,30,2025-09-25,-284,closed,Standard 30-day return window.
ORD-001822,CUST-00410,SKU-005,Slim Straight,28,White,2026-05-25,regular,30,30,2026-06-24,-12,closed,Standard 30-day return window.
ORD-001823,CUST-00410,SKU-013,Trucker Jacket,S,Black,2025-01-13,regular,30,30,2025-02-12,-509,closed,Standard 30-day return window.
ORD-001824,CUST-00410,SKU-005,Slim Straight,34,Stone Wash,2025-09-09,regular,30,30,2025-10-09,-270,closed,Standard 30-day return window.
ORD-001825,CUST-00411,SKU-011,Denim Jacket,M,Stone Wash,2025-09-18,regular,30,30,2025-10-18,-261,closed,Standard 30-day return window.
ORD-001826,CUST-00411,SKU-011,Denim Jacket,XS,Raw Denim,2025-12-29,regular,30,30,2026-01-28,-159,closed,Standard 30-day return window.
ORD-001827,CUST-00411,SKU-002,Straight,29,Indigo,2025-04-05,regular,30,30,2025-05-05,-427,closed,Standard 30-day return window.
ORD-001828,CUST-00411,SKU-015,Denim Overalls,M,Stone Wash,2025-04-13,regular,30,30,2025-05-13,-419,closed,Standard 30-day return window.
ORD-001829,CUST-00411,SKU-010,Flare,25,Stone Wash,2025-06-02,regular,30,30,2025-07-02,-369,closed,Standard 30-day return window.
ORD-001830,CUST-00411,SKU-007,Mom Jean,24,White,2025-11-01,regular,30,30,2025-12-01,-217,closed,Standard 30-day return window.
ORD-001831,CUST-00130,SKU-007,Mom Jean,30,Indigo,2026-01-09,regular,30,30,2026-02-08,-148,closed,Standard 30-day return window.
ORD-001832,CUST-00130,SKU-006,High-Rise Skinny,30,Indigo,2026-05-06,regular,30,30,2026-06-05,-31,closed,Standard 30-day return window.
ORD-001833,CUST-00130,SKU-003,Bootcut,29,Black,2025-01-11,regular,30,30,2025-02-10,-511,closed,Standard 30-day return window.
ORD-001834,CUST-00130,SKU-010,Flare,32,Stone Wash,2024-07-25,regular,30,30,2024-08-24,-681,closed,Standard 30-day return window.
ORD-001835,CUST-00130,SKU-006,High-Rise Skinny,25,Stone Wash,2025-06-01,regular,30,30,2025-07-01,-370,closed,Standard 30-day return window.
ORD-001836,CUST-00130,SKU-007,Mom Jean,29,Vintage Blue,2026-05-23,regular,30,30,2026-06-22,-14,closed,Standard 30-day return window.
ORD-001837,CUST-00130,SKU-002,Straight,25,Raw Denim,2025-12-22,regular,30,30,2026-01-21,-166,closed,Standard 30-day return window.
ORD-001838,CUST-00130,SKU-007,Mom Jean,28,White,2025-11-17,regular,30,30,2025-12-17,-201,closed,Standard 30-day return window.
ORD-001839,CUST-00130,SKU-015,Denim Overalls,L,Black,2025-11-18,regular,30,30,2025-12-18,-200,closed,Standard 30-day return window.
ORD-001840,CUST-00131,SKU-008,Boyfriend,27,Stone Wash,2025-10-19,regular,30,30,2025-11-18,-230,closed,Standard 30-day return window.
ORD-001841,CUST-00131,SKU-011,Denim Jacket,XS,Indigo,2025-10-29,regular,30,30,2025-11-28,-220,closed,Standard 30-day return window.
ORD-001842,CUST-00131,SKU-008,Boyfriend,33,Indigo,2026-01-14,regular,30,30,2026-02-13,-143,closed,Standard 30-day return window.
ORD-001843,CUST-00131,SKU-011,Denim Jacket,S,Indigo,2026-05-11,regular,30,30,2026-06-10,-26,closed,Standard 30-day return window.
ORD-001844,CUST-00131,SKU-009,Cropped Straight,32,Raw Denim,2026-02-19,regular,30,30,2026-03-21,-107,closed,Standard 30-day return window.
ORD-001845,CUST-00131,SKU-015,Denim Overalls,XL,Stone Wash,2026-04-22,regular,30,30,2026-05-22,-45,closed,Standard 30-day return window.
ORD-001846,CUST-00412,SKU-005,Slim Straight,32,Vintage Blue,2026-04-18,VIP,30,60,2026-06-17,-19,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001847,CUST-00412,SKU-015,Denim Overalls,XL,Indigo,2025-07-16,VIP,30,60,2025-09-14,-295,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001848,CUST-00412,SKU-015,Denim Overalls,XS,Stone Wash,2025-07-27,VIP,30,60,2025-09-25,-284,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001849,CUST-00412,SKU-007,Mom Jean,30,Stone Wash,2025-01-18,VIP,30,60,2025-03-19,-474,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001850,CUST-00412,SKU-001,Skinny,27,Raw Denim,2026-05-04,VIP,30,60,2026-07-03,-3,discretionary,"VIP customer — standard 30-day window extended by 30 days to 60 days. Past the window, but VIP status allows manager discretion for up to 14 more days."
ORD-001851,CUST-00412,SKU-016,Denim Skirt,XL,Indigo,2026-01-05,VIP,30,60,2026-03-06,-122,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001852,CUST-00412,SKU-006,High-Rise Skinny,25,Stone Wash,2026-05-16,VIP,30,60,2026-07-15,9,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001853,CUST-00412,SKU-012,Chore Jacket,XS,Stone Wash,2024-12-03,VIP,30,60,2025-02-01,-520,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001854,CUST-00412,SKU-011,Denim Jacket,S,Black,2026-05-27,VIP,30,60,2026-07-26,20,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001855,CUST-00412,SKU-008,Boyfriend,32,Black,2025-12-10,VIP,30,60,2026-02-08,-148,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001856,CUST-00412,SKU-008,Boyfriend,30,Indigo,2025-03-09,VIP,30,60,2025-05-08,-424,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001857,CUST-00413,SKU-002,Straight,28,White,2026-05-24,new,30,30,2026-06-23,-13,closed,Standard 30-day return window.
ORD-001858,CUST-00414,SKU-013,Trucker Jacket,S,Raw Denim,2025-07-02,regular,30,30,2025-08-01,-339,closed,Standard 30-day return window.
ORD-001859,CUST-00414,SKU-002,Straight,24,Vintage Blue,2025-07-06,regular,30,30,2025-08-05,-335,closed,Standard 30-day return window.
ORD-001860,CUST-00415,SKU-008,Boyfriend,25,Vintage Blue,2025-12-02,regular,30,30,2026-01-01,-186,closed,Standard 30-day return window.
ORD-001861,CUST-00415,SKU-012,Chore Jacket,M,Indigo,2026-06-21,regular,30,30,2026-07-21,15,open,Standard 30-day return window.
ORD-001862,CUST-00415,SKU-008,Boyfriend,31,Stone Wash,2025-06-24,regular,30,30,2025-07-24,-347,closed,Standard 30-day return window.
ORD-001863,CUST-00415,SKU-008,Boyfriend,28,Black,2026-04-02,regular,30,30,2026-05-02,-65,closed,Standard 30-day return window.
ORD-001864,CUST-00415,SKU-004,Wide Leg,33,Vintage Blue,2026-04-05,regular,30,30,2026-05-05,-62,closed,Standard 30-day return window.
ORD-001865,CUST-00415,SKU-009,Cropped Straight,24,White,2025-12-10,regular,30,30,2026-01-09,-178,closed,Standard 30-day return window.
ORD-001866,CUST-00415,SKU-005,Slim Straight,31,Stone Wash,2025-09-14,regular,30,30,2025-10-14,-265,closed,Standard 30-day return window.
ORD-001867,CUST-00132,SKU-008,Boyfriend,33,White,2026-05-11,regular,30,30,2026-06-10,-26,closed,Standard 30-day return window.
ORD-001868,CUST-00132,SKU-002,Straight,30,Stone Wash,2026-04-05,regular,30,30,2026-05-05,-62,closed,Standard 30-day return window.
ORD-001869,CUST-00132,SKU-001,Skinny,33,Black,2026-04-26,regular,30,30,2026-05-26,-41,closed,Standard 30-day return window.
ORD-001870,CUST-00132,SKU-015,Denim Overalls,M,Stone Wash,2026-04-15,regular,30,30,2026-05-15,-52,closed,Standard 30-day return window.
ORD-001871,CUST-00132,SKU-011,Denim Jacket,XL,Raw Denim,2026-01-08,regular,30,30,2026-02-07,-149,closed,Standard 30-day return window.
ORD-001872,CUST-00132,SKU-004,Wide Leg,25,Stone Wash,2026-03-19,regular,30,30,2026-04-18,-79,closed,Standard 30-day return window.
ORD-001873,CUST-00132,SKU-002,Straight,27,White,2026-05-24,regular,30,30,2026-06-23,-13,closed,Standard 30-day return window.
ORD-001874,CUST-00132,SKU-003,Bootcut,32,Stone Wash,2026-06-27,regular,30,30,2026-07-27,21,open,Standard 30-day return window.
ORD-001875,CUST-00133,SKU-008,Boyfriend,27,Black,2025-08-18,regular,30,30,2025-09-17,-292,closed,Standard 30-day return window.
ORD-001876,CUST-00133,SKU-004,Wide Leg,29,Black,2025-02-07,regular,30,30,2025-03-09,-484,closed,Standard 30-day return window.
ORD-001877,CUST-00133,SKU-012,Chore Jacket,M,Black,2025-06-09,regular,30,30,2025-07-09,-362,closed,Standard 30-day return window.
ORD-001878,CUST-00133,SKU-012,Chore Jacket,L,Raw Denim,2025-04-27,regular,30,30,2025-05-27,-405,closed,Standard 30-day return window.
ORD-001879,CUST-00416,SKU-007,Mom Jean,26,White,2025-07-13,regular,30,30,2025-08-12,-328,closed,Standard 30-day return window.
ORD-001880,CUST-00416,SKU-010,Flare,25,Vintage Blue,2026-02-14,regular,30,30,2026-03-16,-112,closed,Standard 30-day return window.
ORD-001881,CUST-00416,SKU-013,Trucker Jacket,M,Raw Denim,2026-05-02,regular,30,30,2026-06-01,-35,closed,Standard 30-day return window.
ORD-001882,CUST-00416,SKU-009,Cropped Straight,34,Vintage Blue,2025-04-15,regular,30,30,2025-05-15,-417,closed,Standard 30-day return window.
ORD-001883,CUST-00416,SKU-010,Flare,30,Raw Denim,2024-11-29,regular,30,30,2024-12-29,-554,closed,Standard 30-day return window.
ORD-001884,CUST-00416,SKU-013,Trucker Jacket,L,Black,2024-10-20,regular,30,30,2024-11-19,-594,closed,Standard 30-day return window.
ORD-001885,CUST-00417,SKU-008,Boyfriend,30,Stone Wash,2025-06-04,regular,30,30,2025-07-04,-367,closed,Standard 30-day return window.
ORD-001886,CUST-00417,SKU-016,Denim Skirt,XL,Stone Wash,2024-07-06,regular,30,30,2024-08-05,-700,closed,Standard 30-day return window.
ORD-001887,CUST-00417,SKU-007,Mom Jean,33,Stone Wash,2024-07-22,regular,30,30,2024-08-21,-684,closed,Standard 30-day return window.
ORD-001888,CUST-00417,SKU-004,Wide Leg,27,Raw Denim,2024-12-18,regular,30,30,2025-01-17,-535,closed,Standard 30-day return window.
ORD-001889,CUST-00417,SKU-004,Wide Leg,24,White,2025-11-15,regular,30,30,2025-12-15,-203,closed,Standard 30-day return window.
ORD-001890,CUST-00417,SKU-006,High-Rise Skinny,32,Indigo,2025-11-15,regular,30,30,2025-12-15,-203,closed,Standard 30-day return window.
ORD-001891,CUST-00417,SKU-010,Flare,28,Black,2024-11-21,regular,30,30,2024-12-21,-562,closed,Standard 30-day return window.
ORD-001892,CUST-00418,SKU-001,Skinny,33,White,2026-04-03,VIP,30,60,2026-06-02,-34,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001893,CUST-00418,SKU-006,High-Rise Skinny,30,Vintage Blue,2026-01-22,VIP,30,60,2026-03-23,-105,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001894,CUST-00418,SKU-015,Denim Overalls,XL,Stone Wash,2025-10-08,VIP,30,60,2025-12-07,-211,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001895,CUST-00418,SKU-012,Chore Jacket,XL,Stone Wash,2025-09-05,VIP,30,60,2025-11-04,-244,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001896,CUST-00418,SKU-003,Bootcut,26,Stone Wash,2026-07-02,VIP,30,60,2026-08-31,56,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001897,CUST-00418,SKU-014,Denim Shirt,XL,Raw Denim,2025-07-21,VIP,30,60,2025-09-19,-290,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001898,CUST-00418,SKU-001,Skinny,32,Vintage Blue,2025-08-19,VIP,30,60,2025-10-18,-261,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001899,CUST-00418,SKU-010,Flare,33,Raw Denim,2025-12-30,VIP,30,60,2026-02-28,-128,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001900,CUST-00418,SKU-007,Mom Jean,30,Raw Denim,2025-12-30,VIP,30,60,2026-02-28,-128,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001901,CUST-00418,SKU-014,Denim Shirt,M,Raw Denim,2025-08-02,VIP,30,60,2025-10-01,-278,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001902,CUST-00134,SKU-001,Skinny,26,Indigo,2025-12-01,regular,30,30,2025-12-31,-187,closed,Standard 30-day return window.
ORD-001903,CUST-00134,SKU-001,Skinny,29,White,2025-06-30,regular,30,30,2025-07-30,-341,closed,Standard 30-day return window.
ORD-001904,CUST-00134,SKU-008,Boyfriend,28,Vintage Blue,2026-03-30,regular,30,30,2026-04-29,-68,closed,Standard 30-day return window.
ORD-001905,CUST-00134,SKU-003,Bootcut,25,White,2024-09-18,regular,30,30,2024-10-18,-626,closed,Standard 30-day return window.
ORD-001906,CUST-00134,SKU-008,Boyfriend,26,Vintage Blue,2026-06-19,regular,30,30,2026-07-19,13,open,Standard 30-day return window.
ORD-001907,CUST-00134,SKU-002,Straight,30,Indigo,2026-05-15,regular,30,30,2026-06-14,-22,closed,Standard 30-day return window.
ORD-001908,CUST-00419,SKU-013,Trucker Jacket,S,Indigo,2025-08-29,new,30,30,2025-09-28,-281,closed,Standard 30-day return window.
ORD-001909,CUST-00420,SKU-004,Wide Leg,27,Stone Wash,2025-12-01,new,30,30,2025-12-31,-187,closed,Standard 30-day return window.
ORD-001910,CUST-00421,SKU-012,Chore Jacket,M,Stone Wash,2026-01-25,VIP,30,60,2026-03-26,-102,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001911,CUST-00421,SKU-009,Cropped Straight,34,Indigo,2025-03-31,VIP,30,60,2025-05-30,-402,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001912,CUST-00421,SKU-011,Denim Jacket,L,Stone Wash,2025-10-18,VIP,30,60,2025-12-17,-201,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001913,CUST-00421,SKU-002,Straight,25,Indigo,2025-11-03,VIP,30,60,2026-01-02,-185,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001914,CUST-00421,SKU-005,Slim Straight,34,Black,2026-03-09,VIP,30,60,2026-05-08,-59,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001915,CUST-00421,SKU-002,Straight,32,White,2026-06-21,VIP,30,60,2026-08-20,45,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001916,CUST-00421,SKU-012,Chore Jacket,S,Raw Denim,2025-07-16,VIP,30,60,2025-09-14,-295,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001917,CUST-00421,SKU-010,Flare,25,Black,2025-11-09,VIP,30,60,2026-01-08,-179,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001918,CUST-00421,SKU-004,Wide Leg,34,Stone Wash,2025-09-07,VIP,30,60,2025-11-06,-242,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001919,CUST-00421,SKU-013,Trucker Jacket,XS,Indigo,2025-03-31,VIP,30,60,2025-05-30,-402,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001920,CUST-00421,SKU-002,Straight,25,Black,2025-10-26,VIP,30,60,2025-12-25,-193,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001921,CUST-00421,SKU-006,High-Rise Skinny,27,Black,2025-05-06,VIP,30,60,2025-07-05,-366,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001922,CUST-00421,SKU-009,Cropped Straight,32,Vintage Blue,2025-05-06,VIP,30,60,2025-07-05,-366,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001923,CUST-00421,SKU-009,Cropped Straight,28,Stone Wash,2025-09-04,VIP,30,60,2025-11-03,-245,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001924,CUST-00421,SKU-015,Denim Overalls,L,Black,2026-06-22,VIP,30,60,2026-08-21,46,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001925,CUST-00421,SKU-001,Skinny,29,Stone Wash,2025-05-06,VIP,30,60,2025-07-05,-366,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001926,CUST-00421,SKU-009,Cropped Straight,27,White,2025-11-28,VIP,30,60,2026-01-27,-160,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001927,CUST-00135,SKU-006,High-Rise Skinny,30,Stone Wash,2026-02-21,regular,30,30,2026-03-23,-105,closed,Standard 30-day return window.
ORD-001928,CUST-00135,SKU-013,Trucker Jacket,M,Raw Denim,2026-02-12,regular,30,30,2026-03-14,-114,closed,Standard 30-day return window.
ORD-001929,CUST-00422,SKU-015,Denim Overalls,XL,Stone Wash,2025-08-28,regular,30,30,2025-09-27,-282,closed,Standard 30-day return window.
ORD-001930,CUST-00422,SKU-007,Mom Jean,29,Indigo,2026-02-18,regular,30,30,2026-03-20,-108,closed,Standard 30-day return window.
ORD-001931,CUST-00422,SKU-010,Flare,26,Black,2025-11-30,regular,30,30,2025-12-30,-188,closed,Standard 30-day return window.
ORD-001932,CUST-00422,SKU-013,Trucker Jacket,XL,Black,2025-05-16,regular,30,30,2025-06-15,-386,closed,Standard 30-day return window.
ORD-001933,CUST-00422,SKU-006,High-Rise Skinny,24,Stone Wash,2024-12-20,regular,30,30,2025-01-19,-533,closed,Standard 30-day return window.
ORD-001934,CUST-00422,SKU-004,Wide Leg,34,Vintage Blue,2024-10-04,regular,30,30,2024-11-03,-610,closed,Standard 30-day return window.
ORD-001935,CUST-00423,SKU-014,Denim Shirt,S,Stone Wash,2025-08-19,regular,30,30,2025-09-18,-291,closed,Standard 30-day return window.
ORD-001936,CUST-00423,SKU-003,Bootcut,32,Raw Denim,2026-05-02,regular,30,30,2026-06-01,-35,closed,Standard 30-day return window.
ORD-001937,CUST-00423,SKU-001,Skinny,29,Indigo,2025-12-28,regular,30,30,2026-01-27,-160,closed,Standard 30-day return window.
ORD-001938,CUST-00423,SKU-009,Cropped Straight,25,Vintage Blue,2026-02-23,regular,30,30,2026-03-25,-103,closed,Standard 30-day return window.
ORD-001939,CUST-00136,SKU-014,Denim Shirt,XS,Black,2026-04-09,regular,30,30,2026-05-09,-58,closed,Standard 30-day return window.
